mosquito_id,morph_id_genus,morph_id_anopheles_species,variable,value
100_pc,other,other,specimen_image_2,1657306565367.jpg
100_pc,other,other,specimen_image_3,1657306578675.jpg
100_pm,other,other,specimen_image_2,1657298677386.jpg
100_pm,other,other,specimen_image_1,1657298664961.jpg
100_pm,other,other,specimen_image_3,1657298686279.jpg
101_mi,other,other,specimen_image_1,WIN_20220708_12_44_03_Pro-12_44_32.jpg
101_mi,other,other,specimen_image_3,WIN_20220708_12_44_20_Pro-12_44_38.jpg
101_mi,other,other,specimen_image_2,WIN_20220708_12_44_11_Pro-12_44_35.jpg
101_p,other,other,specimen_image_1,1657305978775.jpg
101_p,other,other,specimen_image_2,1657305997015.jpg
101_p,other,other,specimen_image_3,1657306010213.jpg
101_pc,other,other,specimen_image_3,1657306643894.jpg
101_pc,other,other,specimen_image_1,1657306615093.jpg
101_pc,other,other,specimen_image_2,1657306635225.jpg
101_pm,other,other,specimen_image_2,1657298749104.jpg
101_pm,other,other,specimen_image_3,1657298760805.jpg
101_pm,other,other,specimen_image_1,1657298740733.jpg
102_mi,other,other,specimen_image_1,WIN_20220708_12_45_09_Pro-12_45_39.jpg
102_mi,other,other,specimen_image_2,WIN_20220708_12_45_19_Pro-12_45_42.jpg
102_mi,other,other,specimen_image_3,WIN_20220708_12_45_28_Pro-12_45_45.jpg
102_p,other,other,specimen_image_1,1657306072294.jpg
102_p,other,other,specimen_image_3,1657306162079.jpg
102_p,other,other,specimen_image_2,1657306140236.jpg
102_pc,other,other,specimen_image_2,1657306738020.jpg
102_pc,other,other,specimen_image_3,1657306750574.jpg
102_pc,other,other,specimen_image_1,1657306719572.jpg
102_pm,other,other,specimen_image_2,1657298828826.jpg
102_pm,other,other,specimen_image_1,1657298822712.jpg
102_pm,other,other,specimen_image_3,1657298838641.jpg
103_mi,other,other,specimen_image_2,WIN_20220708_12_46_39_Pro-12_47_0.jpg
103_mi,other,other,specimen_image_1,WIN_20220708_12_46_32_Pro-12_46_57.jpg
103_mi,other,other,specimen_image_3,WIN_20220708_12_46_46_Pro-12_47_3.jpg
103_p,other,other,specimen_image_2,1657306231995.jpg
103_p,other,other,specimen_image_1,1657306213760.jpg
103_p,other,other,specimen_image_3,1657306243308.jpg
103_pc,other,other,specimen_image_3,1657307222182.jpg
103_pc,other,other,specimen_image_2,1657307208999.jpg
103_pc,other,other,specimen_image_1,1657307185876.jpg
103_pm,other,other,specimen_image_1,1657298895776.jpg
103_pm,other,other,specimen_image_2,1657298906399.jpg
103_pm,other,other,specimen_image_3,1657298916235.jpg
104_mi,other,other,specimen_image_1,WIN_20220708_12_47_34_Pro-12_48_4.jpg
104_mi,other,other,specimen_image_2,WIN_20220708_12_47_43_Pro-12_48_8.jpg
104_mi,other,other,specimen_image_3,WIN_20220708_12_47_52_Pro-12_48_11.jpg
104_p,other,other,specimen_image_3,1657306338443.jpg
104_p,other,other,specimen_image_2,1657306327542.jpg
104_p,other,other,specimen_image_1,1657306283916.jpg
104_pc,other,other,specimen_image_3,1657307421983.jpg
104_pc,other,other,specimen_image_1,1657307385564.jpg
104_pc,other,other,specimen_image_2,1657307406482.jpg
104_pm,other,other,specimen_image_3,1657299031904.jpg
104_pm,other,other,specimen_image_2,1657299025680.jpg
104_pm,other,other,specimen_image_1,1657299019920.jpg
105_mi,other,other,specimen_image_1,WIN_20220708_12_48_38_Pro-12_49_7.jpg
105_mi,other,other,specimen_image_2,WIN_20220708_12_48_47_Pro-12_49_10.jpg
105_mi,other,other,specimen_image_3,WIN_20220708_12_48_56_Pro-12_49_14.jpg
105_p,other,other,specimen_image_3,1657306435545.jpg
105_p,other,other,specimen_image_1,1657306384303.jpg
105_p,other,other,specimen_image_2,1657306408895.jpg
105_pc,other,other,specimen_image_2,1657307560611.jpg
105_pc,other,other,specimen_image_1,1657307550485.jpg
105_pc,other,other,specimen_image_3,1657307574781.jpg
105_pm,other,other,specimen_image_1,1657299084149.jpg
105_pm,other,other,specimen_image_3,1657299100236.jpg
105_pm,other,other,specimen_image_2,1657299091050.jpg
106_mi,other,other,specimen_image_2,WIN_20220708_12_50_20_Pro-12_50_56.jpg
106_mi,other,other,specimen_image_3,WIN_20220708_12_50_32_Pro-12_50_59.jpg
106_mi,other,other,specimen_image_1,WIN_20220708_12_50_03_Pro-12_50_53.jpg
106_p,other,other,specimen_image_3,1657306502814.jpg
106_p,other,other,specimen_image_1,1657306467874.jpg
106_p,other,other,specimen_image_2,1657306486212.jpg
106_pc,other,other,specimen_image_2,1657308912812.jpg
106_pc,other,other,specimen_image_1,1657308901189.jpg
106_pc,other,other,specimen_image_3,1657308925282.jpg
106_pm,other,other,specimen_image_1,1657299168098.jpg
106_pm,other,other,specimen_image_3,1657299180918.jpg
106_pm,other,other,specimen_image_2,1657299173764.jpg
107_mi,other,other,specimen_image_1,WIN_20220708_12_51_43_Pro-12_52_16.jpg
107_mi,other,other,specimen_image_2,WIN_20220708_12_51_53_Pro-12_52_19.jpg
107_mi,other,other,specimen_image_3,WIN_20220708_12_52_04_Pro-12_52_21.jpg
107_p,other,other,specimen_image_1,1657306544857.jpg
107_p,other,other,specimen_image_2,1657306559320.jpg
107_p,other,other,specimen_image_3,1657306572759.jpg
107_pc,other,other,specimen_image_1,1657308961729.jpg
107_pc,other,other,specimen_image_3,1657308987071.jpg
107_pc,other,other,specimen_image_2,1657308973339.jpg
107_pm,other,other,specimen_image_3,1657299310866.jpg
107_pm,other,other,specimen_image_2,1657299298691.jpg
107_pm,other,other,specimen_image_1,1657299290697.jpg
108_mi,other,other,specimen_image_2,WIN_20220708_12_53_04_Pro-12_53_50.jpg
108_mi,other,other,specimen_image_3,WIN_20220708_12_53_15_Pro-12_53_53.jpg
108_mi,other,other,specimen_image_1,WIN_20220708_12_52_52_Pro-12_53_47.jpg
108_p,other,other,specimen_image_1,1657307197256.jpg
108_p,other,other,specimen_image_2,1657307228690.jpg
108_p,other,other,specimen_image_3,1657307238361.jpg
108_pc,other,other,specimen_image_1,1657309045932.jpg
108_pc,other,other,specimen_image_3,1657309067805.jpg
108_pc,other,other,specimen_image_2,1657309057288.jpg
108_pm,other,other,specimen_image_1,1657299373442.jpg
108_pm,other,other,specimen_image_2,1657299380756.jpg
108_pm,other,other,specimen_image_3,1657299399394.jpg
109_mi,other,other,specimen_image_2,WIN_20220708_12_54_25_Pro-12_55_1.jpg
109_mi,other,other,specimen_image_3,WIN_20220708_12_54_32_Pro-12_55_4.jpg
109_mi,other,other,specimen_image_1,WIN_20220708_12_54_17_Pro-12_54_58.jpg
109_p,other,other,specimen_image_1,1657307297073.jpg
109_p,other,other,specimen_image_2,1657307383451.jpg
109_p,other,other,specimen_image_3,1657307406590.jpg
109_pc,other,other,specimen_image_3,1657309126353.jpg
109_pc,other,other,specimen_image_2,1657309115902.jpg
109_pc,other,other,specimen_image_1,1657309105739.jpg
109_pm,other,other,specimen_image_3,1657299470837.jpg
109_pm,other,other,specimen_image_1,1657299450338.jpg
109_pm,other,other,specimen_image_2,1657299457557.jpg
110_mi,other,other,specimen_image_3,WIN_20220708_12_56_38_Pro-12_57_0.jpg
110_mi,other,other,specimen_image_1,WIN_20220708_12_56_21_Pro-12_56_55.jpg
110_mi,other,other,specimen_image_2,WIN_20220708_12_56_30_Pro-12_56_57.jpg
110_p,other,other,specimen_image_2,1657307496987.jpg
110_p,other,other,specimen_image_3,1657307519214.jpg
110_p,other,other,specimen_image_1,1657307451905.jpg
110_pc,other,other,specimen_image_2,1657309180193.jpg
110_pc,other,other,specimen_image_3,1657309192201.jpg
110_pc,other,other,specimen_image_1,1657309166759.jpg
110_pm,other,other,specimen_image_3,1657299571886.jpg
110_pm,other,other,specimen_image_2,1657299560796.jpg
110_pm,other,other,specimen_image_1,1657299550758.jpg
111_mi,other,other,specimen_image_3,WIN_20220708_12_57_48_Pro-12_58_17.jpg
111_mi,other,other,specimen_image_1,WIN_20220708_12_57_33_Pro-12_58_11.jpg
111_mi,other,other,specimen_image_2,WIN_20220708_12_57_41_Pro-12_58_14.jpg
111_p,other,other,specimen_image_1,1657307553359.jpg
111_p,other,other,specimen_image_3,1657307592625.jpg
111_p,other,other,specimen_image_2,1657307574019.jpg
111_pc,other,other,specimen_image_1,1657309231746.jpg
111_pc,other,other,specimen_image_3,1657309253979.jpg
111_pc,other,other,specimen_image_2,1657309242011.jpg
111_pm,other,other,specimen_image_1,1657299644857.jpg
111_pm,other,other,specimen_image_3,1657299666120.jpg
111_pm,other,other,specimen_image_2,1657299655210.jpg
112_mi,other,other,specimen_image_1,WIN_20220708_12_59_12_Pro-12_59_49.jpg
112_mi,other,other,specimen_image_2,WIN_20220708_12_59_26_Pro-12_59_52.jpg
112_mi,other,other,specimen_image_3,WIN_20220708_12_59_36_Pro-12_59_55.jpg
112_p,other,other,specimen_image_1,1657307686183.jpg
112_p,other,other,specimen_image_2,1657307717410.jpg
112_p,other,other,specimen_image_3,1657307732549.jpg
112_pc,other,other,specimen_image_1,1657309288392.jpg
112_pc,other,other,specimen_image_2,1657309299805.jpg
112_pc,other,other,specimen_image_3,1657309315363.jpg
112_pm,other,other,specimen_image_1,1657299736262.jpg
112_pm,other,other,specimen_image_2,1657299754784.jpg
112_pm,other,other,specimen_image_3,1657299765418.jpg
113_mi,other,other,specimen_image_3,WIN_20220708_13_00_58_Pro-13_3_16.jpg
113_mi,other,other,specimen_image_2,WIN_20220708_13_00_50_Pro-13_3_13.jpg
113_mi,other,other,specimen_image_1,WIN_20220708_13_00_38_Pro-13_3_7.jpg
113_p,other,other,specimen_image_2,1657309112981.jpg
113_p,other,other,specimen_image_3,1657309130385.jpg
113_p,other,other,specimen_image_1,1657309079660.jpg
113_pc,other,other,specimen_image_3,1657309739015.jpg
113_pc,other,other,specimen_image_1,1657309699603.jpg
113_pc,other,other,specimen_image_2,1657309714528.jpg
113_pm,other,other,specimen_image_2,1657299832026.jpg
113_pm,other,other,specimen_image_3,1657299844295.jpg
113_pm,other,other,specimen_image_1,1657299824940.jpg
114_mi,other,other,specimen_image_3,WIN_20220708_13_02_10_Pro-13_3_45.jpg
114_mi,other,other,specimen_image_1,WIN_20220708_13_01_42_Pro-13_3_40.jpg
114_mi,other,other,specimen_image_2,WIN_20220708_13_02_03_Pro-13_3_43.jpg
114_p,other,other,specimen_image_2,1657309195422.jpg
114_p,other,other,specimen_image_3,1657309213161.jpg
114_p,other,other,specimen_image_1,1657309168873.jpg
114_pc,other,other,specimen_image_3,1657309810923.jpg
114_pc,other,other,specimen_image_2,1657309796117.jpg
114_pc,other,other,specimen_image_1,1657309785417.jpg
114_pm,other,other,specimen_image_2,1657299903994.jpg
114_pm,other,other,specimen_image_1,1657299894919.jpg
114_pm,other,other,specimen_image_3,1657299911385.jpg
115_mi,other,other,specimen_image_3,WIN_20220708_13_04_47_Pro-13_5_6.jpg
115_mi,other,other,specimen_image_1,WIN_20220708_13_04_27_Pro-13_5_0.jpg
115_mi,other,other,specimen_image_2,WIN_20220708_13_04_35_Pro-13_5_2.jpg
115_p,other,other,specimen_image_2,1657309273873.jpg
115_p,other,other,specimen_image_1,1657309251023.jpg
115_p,other,other,specimen_image_3,1657309305089.jpg
115_pm,other,other,specimen_image_2,1657299966897.jpg
115_pm,other,other,specimen_image_3,1657299975805.jpg
115_pm,other,other,specimen_image_1,1657299959160.jpg
116_mi,other,other,specimen_image_2,WIN_20220708_13_05_44_Pro-13_6_13.jpg
116_mi,other,other,specimen_image_3,WIN_20220708_13_05_55_Pro-13_6_16.jpg
116_mi,other,other,specimen_image_1,WIN_20220708_13_05_37_Pro-13_6_10.jpg
116_p,other,other,specimen_image_1,1657309337174.jpg
116_p,other,other,specimen_image_2,1657309361269.jpg
116_p,other,other,specimen_image_3,1657309378352.jpg
116_pc,other,other,specimen_image_3,1657309949022.jpg
116_pc,other,other,specimen_image_2,1657309864976.jpg
116_pc,other,other,specimen_image_2,1657309936672.jpg
116_pc,other,other,specimen_image_1,1657309926658.jpg
116_pc,other,other,specimen_image_1,1657309854928.jpg
116_pc,other,other,specimen_image_3,1657309877224.jpg
116_pm,other,other,specimen_image_3,1657300049921.jpg
116_pm,other,other,specimen_image_1,1657300037261.jpg
116_pm,other,other,specimen_image_2,1657300043559.jpg
117_mi,other,other,specimen_image_3,WIN_20220708_13_07_10_Pro-13_7_30.jpg
117_mi,other,other,specimen_image_2,WIN_20220708_13_07_01_Pro-13_7_28.jpg
117_mi,other,other,specimen_image_1,WIN_20220708_13_06_50_Pro-13_7_25.jpg
117_p,other,other,specimen_image_3,1657309460230.jpg
117_p,other,other,specimen_image_1,1657309408175.jpg
117_p,other,other,specimen_image_2,1657309439277.jpg
117_pc,other,other,specimen_image_1,1657309998337.jpg
117_pc,other,other,specimen_image_3,1657310021848.jpg
117_pc,other,other,specimen_image_2,1657310011305.jpg
117_pm,other,other,specimen_image_2,1657300116408.jpg
117_pm,other,other,specimen_image_3,1657300122629.jpg
117_pm,other,other,specimen_image_1,1657300108878.jpg
118_mi,other,other,specimen_image_1,WIN_20220708_13_08_09_Pro-13_8_46.jpg
118_mi,other,other,specimen_image_3,WIN_20220708_13_08_29_Pro-13_8_58.jpg
118_mi,other,other,specimen_image_2,WIN_20220708_13_08_18_Pro-13_8_55.jpg
118_p,other,other,specimen_image_2,1657309605671.jpg
118_p,other,other,specimen_image_3,1657309627752.jpg
118_p,other,other,specimen_image_1,1657309561602.jpg
118_pc,other,other,specimen_image_1,1657310074028.jpg
118_pc,other,other,specimen_image_2,1657310084768.jpg
118_pc,other,other,specimen_image_3,1657310099252.jpg
118_pm,other,other,specimen_image_2,1657300186162.jpg
118_pm,other,other,specimen_image_3,1657300195098.jpg
118_pm,other,other,specimen_image_1,1657300178484.jpg
119_mi,other,other,specimen_image_2,WIN_20220708_13_09_51_Pro-13_10_18.jpg
119_mi,other,other,specimen_image_1,WIN_20220708_13_09_38_Pro-13_10_15.jpg
119_mi,other,other,specimen_image_3,WIN_20220708_13_10_03_Pro-13_10_21.jpg
119_p,other,other,specimen_image_2,1657309686403.jpg
119_p,other,other,specimen_image_3,1657309700869.jpg
119_p,other,other,specimen_image_1,1657309667695.jpg
119_pc,other,other,specimen_image_3,1657310173711.jpg
119_pc,other,other,specimen_image_2,1657310152080.jpg
119_pc,other,other,specimen_image_1,1657310140702.jpg
119_pm,other,other,specimen_image_2,1657300260319.jpg
119_pm,other,other,specimen_image_3,1657300273642.jpg
119_pm,other,other,specimen_image_1,1657300249480.jpg
120_mi,other,other,specimen_image_2,WIN_20220708_13_11_07_Pro-13_11_29.jpg
120_mi,other,other,specimen_image_1,WIN_20220708_13_10_56_Pro-13_11_26.jpg
120_mi,other,other,specimen_image_3,WIN_20220708_13_11_14_Pro-13_11_32.jpg
120_p,other,other,specimen_image_3,1657309777785.jpg
120_p,other,other,specimen_image_2,1657309753916.jpg
120_p,other,other,specimen_image_1,1657309731101.jpg
120_pc,other,other,specimen_image_3,1657310257386.jpg
120_pc,other,other,specimen_image_2,1657310246526.jpg
120_pc,other,other,specimen_image_1,1657310233370.jpg
120_pm,other,other,specimen_image_1,1657300319150.jpg
120_pm,other,other,specimen_image_3,1657300335406.jpg
120_pm,other,other,specimen_image_2,1657300327794.jpg
121_mi,other,other,specimen_image_2,WIN_20220708_13_12_19_Pro-13_12_58.jpg
121_mi,other,other,specimen_image_1,WIN_20220708_13_12_08_Pro-13_12_55.jpg
121_mi,other,other,specimen_image_3,WIN_20220708_13_12_29_Pro-13_13_1.jpg
121_p,other,other,specimen_image_3,1657309837263.jpg
121_p,other,other,specimen_image_2,1657309822158.jpg
121_p,other,other,specimen_image_1,1657309806236.jpg
121_pc,other,other,specimen_image_3,1657310325249.jpg
121_pc,other,other,specimen_image_1,1657310298233.jpg
121_pc,other,other,specimen_image_2,1657310313354.jpg
121_pm,other,other,specimen_image_3,1657300397893.jpg
121_pm,other,other,specimen_image_2,1657300387604.jpg
121_pm,other,other,specimen_image_1,1657300381137.jpg
122_mi,other,other,specimen_image_2,WIN_20220708_13_13_55_Pro-13_14_24.jpg
122_mi,other,other,specimen_image_3,WIN_20220708_13_14_03_Pro-13_14_27.jpg
122_mi,other,other,specimen_image_1,WIN_20220708_13_13_46_Pro-13_14_20.jpg
122_p,other,other,specimen_image_1,1657309874554.jpg
122_p,other,other,specimen_image_2,1657309912917.jpg
122_p,other,other,specimen_image_3,1657309942757.jpg
122_pc,other,other,specimen_image_1,1657310371296.jpg
122_pc,other,other,specimen_image_2,1657310383974.jpg
122_pc,other,other,specimen_image_3,1657310398134.jpg
122_pm,other,other,specimen_image_1,1657300489052.jpg
122_pm,other,other,specimen_image_2,1657300496830.jpg
122_pm,other,other,specimen_image_3,1657300505105.jpg
123_mi,other,other,specimen_image_2,WIN_20220708_13_15_11_Pro-13_15_35.jpg
123_mi,other,other,specimen_image_1,WIN_20220708_13_15_00_Pro-13_15_32.jpg
123_mi,other,other,specimen_image_3,WIN_20220708_13_15_19_Pro-13_15_38.jpg
123_p,other,other,specimen_image_3,1657310119198.jpg
123_p,other,other,specimen_image_1,1657310069212.jpg
123_p,other,other,specimen_image_2,1657310099573.jpg
123_pc,other,other,specimen_image_3,1657310575610.jpg
123_pc,other,other,specimen_image_2,1657310558896.jpg
123_pc,other,other,specimen_image_1,1657310547716.jpg
123_pm,other,other,specimen_image_1,1657300564283.jpg
123_pm,other,other,specimen_image_2,1657300572638.jpg
123_pm,other,other,specimen_image_3,1657300579882.jpg
124_mi,other,other,specimen_image_1,WIN_20220708_13_16_08_Pro-13_16_35.jpg
124_mi,other,other,specimen_image_3,WIN_20220708_13_16_25_Pro-13_16_44.jpg
124_mi,other,other,specimen_image_2,WIN_20220708_13_16_17_Pro-13_16_39.jpg
124_p,other,other,specimen_image_1,1657310170108.jpg
124_p,other,other,specimen_image_3,1657310218596.jpg
124_p,other,other,specimen_image_2,1657310197377.jpg
124_pc,other,other,specimen_image_3,1657310648474.jpg
124_pc,other,other,specimen_image_1,1657310620652.jpg
124_pc,other,other,specimen_image_2,1657310636021.jpg
124_pm,other,other,specimen_image_1,1657300634571.jpg
124_pm,other,other,specimen_image_3,1657300651366.jpg
124_pm,other,other,specimen_image_2,1657300641999.jpg
125_mi,other,other,specimen_image_3,WIN_20220708_13_17_40_Pro-13_17_54.jpg
125_mi,other,other,specimen_image_1,WIN_20220708_13_17_23_Pro-13_17_48.jpg
125_mi,other,other,specimen_image_2,WIN_20220708_13_17_31_Pro-13_17_51.jpg
125_p,other,other,specimen_image_3,1657310303882.jpg
125_p,other,other,specimen_image_2,1657310289474.jpg
125_p,other,other,specimen_image_1,1657310249390.jpg
125_pc,other,other,specimen_image_1,1657310689998.jpg
125_pc,other,other,specimen_image_3,1657310715974.jpg
125_pc,other,other,specimen_image_2,1657310703585.jpg
125_pm,other,other,specimen_image_1,1657300695905.jpg
125_pm,other,other,specimen_image_2,1657300702385.jpg
125_pm,other,other,specimen_image_3,1657300710945.jpg
126_mi,other,other,specimen_image_3,WIN_20220708_13_18_51_Pro-13_19_24.jpg
126_mi,other,other,specimen_image_1,WIN_20220708_13_18_20_Pro-13_19_18.jpg
126_mi,other,other,specimen_image_2,WIN_20220708_13_18_38_Pro-13_19_21.jpg
126_p,other,other,specimen_image_2,1657310366821.jpg
126_p,other,other,specimen_image_1,1657310337367.jpg
126_p,other,other,specimen_image_3,1657310387314.jpg
126_pc,other,other,specimen_image_3,1657310785100.jpg
126_pc,other,other,specimen_image_2,1657310769192.jpg
126_pc,other,other,specimen_image_1,1657310755500.jpg
126_pm,other,other,specimen_image_2,1657300776248.jpg
126_pm,other,other,specimen_image_1,1657300768112.jpg
126_pm,other,other,specimen_image_3,1657300783783.jpg
127_mi,other,other,specimen_image_1,WIN_20220708_13_19_55_Pro-13_20_19.jpg
127_mi,other,other,specimen_image_2,WIN_20220708_13_20_03_Pro-13_20_22.jpg
127_mi,other,other,specimen_image_3,WIN_20220708_13_20_10_Pro-13_20_25.jpg
127_p,other,other,specimen_image_3,1657310477049.jpg
127_p,other,other,specimen_image_2,1657310461433.jpg
127_p,other,other,specimen_image_1,1657310439757.jpg
127_pc,other,other,specimen_image_1,1657310868188.jpg
127_pc,other,other,specimen_image_2,1657310881862.jpg
127_pc,other,other,specimen_image_3,1657310906551.jpg
128_mi,other,other,specimen_image_2,WIN_20220708_13_21_03_Pro-13_21_34.jpg
128_mi,other,other,specimen_image_1,WIN_20220708_13_20_56_Pro-13_21_31.jpg
128_mi,other,other,specimen_image_3,WIN_20220708_13_21_12_Pro-13_21_37.jpg
128_p,other,other,specimen_image_1,1657310540368.jpg
128_p,other,other,specimen_image_3,1657310576134.jpg
128_p,other,other,specimen_image_2,1657310557164.jpg
128_pc,other,other,specimen_image_2,1657311123715.jpg
128_pc,other,other,specimen_image_1,1657311108692.jpg
128_pc,other,other,specimen_image_3,1657311150443.jpg
128_pm,other,other,specimen_image_3,1657300912871.jpg
128_pm,other,other,specimen_image_1,1657300897056.jpg
128_pm,other,other,specimen_image_2,1657300904350.jpg
129_mi,other,other,specimen_image_3,WIN_20220708_13_22_29_Pro-13_22_48.jpg
129_mi,other,other,specimen_image_1,WIN_20220708_13_22_14_Pro-13_22_42.jpg
129_mi,other,other,specimen_image_2,WIN_20220708_13_22_21_Pro-13_22_45.jpg
129_p,other,other,specimen_image_1,1657310630878.jpg
129_p,other,other,specimen_image_3,1657310663779.jpg
129_p,other,other,specimen_image_2,1657310650193.jpg
129_pc,other,other,specimen_image_3,1657311256506.jpg
129_pc,other,other,specimen_image_2,1657311238875.jpg
129_pc,other,other,specimen_image_1,1657311225813.jpg
129_pm,other,other,specimen_image_3,1657300986589.jpg
129_pm,other,other,specimen_image_2,1657300979265.jpg
129_pm,other,other,specimen_image_1,1657300971656.jpg
130_mi,other,other,specimen_image_1,WIN_20220708_13_23_18_Pro-13_23_45.jpg
130_mi,other,other,specimen_image_2,WIN_20220708_13_23_25_Pro-13_23_47.jpg
130_mi,other,other,specimen_image_3,WIN_20220708_13_23_33_Pro-13_23_50.jpg
130_p,other,other,specimen_image_2,1657310712696.jpg
130_p,other,other,specimen_image_1,1657310693147.jpg
130_p,other,other,specimen_image_3,1657310731789.jpg
130_pc,other,other,specimen_image_2,1657311324881.jpg
130_pc,other,other,specimen_image_3,1657311339118.jpg
130_pc,other,other,specimen_image_1,1657311313479.jpg
130_pm,other,other,specimen_image_1,1657301036834.jpg
130_pm,other,other,specimen_image_3,1657301054773.jpg
130_pm,other,other,specimen_image_2,1657301046076.jpg
131_mi,other,other,specimen_image_2,WIN_20220708_13_24_31_Pro-13_24_51.jpg
131_mi,other,other,specimen_image_1,WIN_20220708_13_24_24_Pro-13_24_48.jpg
131_mi,other,other,specimen_image_3,WIN_20220708_13_24_38_Pro-13_24_54.jpg
131_p,other,other,specimen_image_1,1657310773625.jpg
131_p,other,other,specimen_image_2,1657310805856.jpg
131_p,other,other,specimen_image_3,1657310831494.jpg
131_pc,other,other,specimen_image_3,1657311416310.jpg
131_pc,other,other,specimen_image_2,1657311401623.jpg
131_pc,other,other,specimen_image_1,1657311388732.jpg
131_pm,other,other,specimen_image_1,1657301112325.jpg
131_pm,other,other,specimen_image_2,1657301119755.jpg
131_pm,other,other,specimen_image_3,1657301132729.jpg
132_mi,other,other,specimen_image_2,WIN_20220708_13_25_45_Pro-13_26_8.jpg
132_mi,other,other,specimen_image_3,WIN_20220708_13_25_54_Pro-13_26_13.jpg
132_mi,other,other,specimen_image_1,WIN_20220708_13_25_34_Pro-13_26_5.jpg
132_p,other,other,specimen_image_1,1657310954261.jpg
132_p,other,other,specimen_image_3,1657310983875.jpg
132_p,other,other,specimen_image_2,1657310971404.jpg
132_pc,other,other,specimen_image_1,1657311459020.jpg
132_pc,other,other,specimen_image_2,1657311474178.jpg
132_pc,other,other,specimen_image_3,1657311488188.jpg
132_pm,other,other,specimen_image_1,1657301187870.jpg
132_pm,other,other,specimen_image_3,1657301206521.jpg
132_pm,other,other,specimen_image_2,1657301197113.jpg
133_mi,other,other,specimen_image_3,WIN_20220708_13_26_55_Pro-13_27_21.jpg
133_mi,other,other,specimen_image_2,WIN_20220708_13_26_48_Pro-13_27_19.jpg
133_mi,other,other,specimen_image_1,WIN_20220708_13_26_42_Pro-13_27_16.jpg
133_p,other,other,specimen_image_3,1657311078806.jpg
133_p,other,other,specimen_image_2,1657311065079.jpg
133_p,other,other,specimen_image_1,1657311047593.jpg
133_pc,other,other,specimen_image_1,1657311564312.jpg
133_pc,other,other,specimen_image_3,1657311596057.jpg
133_pc,other,other,specimen_image_2,1657311582789.jpg
133_pm,other,other,specimen_image_1,1657301266120.jpg
133_pm,other,other,specimen_image_2,1657301273881.jpg
133_pm,other,other,specimen_image_3,1657301281566.jpg
134_mi,other,other,specimen_image_2,WIN_20220708_13_28_01_Pro-13_28_29.jpg
134_mi,other,other,specimen_image_3,WIN_20220708_13_28_12_Pro-13_28_34.jpg
134_mi,other,other,specimen_image_1,WIN_20220708_13_27_53_Pro-13_28_26.jpg
134_p,other,other,specimen_image_1,1657311128149.jpg
134_p,other,other,specimen_image_2,1657311158902.jpg
134_p,other,other,specimen_image_3,1657311180184.jpg
134_pc,other,other,specimen_image_3,1657311741000.jpg
134_pc,other,other,specimen_image_1,1657311708013.jpg
134_pc,other,other,specimen_image_2,1657311723249.jpg
134_pm,other,other,specimen_image_2,1657301341697.jpg
134_pm,other,other,specimen_image_1,1657301333610.jpg
134_pm,other,other,specimen_image_3,1657301349099.jpg
135_mi,other,other,specimen_image_3,WIN_20220708_13_29_17_Pro-13_29_33.jpg
135_mi,other,other,specimen_image_2,WIN_20220708_13_29_10_Pro-13_29_30.jpg
135_mi,other,other,specimen_image_1,WIN_20220708_13_29_03_Pro-13_29_27.jpg
135_p,other,other,specimen_image_2,1657311235788.jpg
135_p,other,other,specimen_image_3,1657311266504.jpg
135_p,other,other,specimen_image_1,1657311214798.jpg
135_pc,other,other,specimen_image_3,1657311848725.jpg
135_pc,other,other,specimen_image_2,1657311831699.jpg
135_pc,other,other,specimen_image_1,1657311819212.jpg
135_pm,other,other,specimen_image_2,1657301401100.jpg
135_pm,other,other,specimen_image_3,1657301407567.jpg
135_pm,other,other,specimen_image_1,1657301393289.jpg
136_mi,other,other,specimen_image_1,WIN_20220708_13_30_21_Pro-13_30_53.jpg
136_mi,other,other,specimen_image_3,WIN_20220708_13_30_42_Pro-13_31_0.jpg
136_mi,other,other,specimen_image_2,WIN_20220708_13_30_33_Pro-13_30_56.jpg
136_p,other,other,specimen_image_1,1657311302266.jpg
136_p,other,other,specimen_image_2,1657311315271.jpg
136_p,other,other,specimen_image_3,1657311334891.jpg
136_pc,other,other,specimen_image_2,1657311961788.jpg
136_pc,other,other,specimen_image_3,1657311982822.jpg
136_pc,other,other,specimen_image_1,1657311943269.jpg
136_pm,other,other,specimen_image_3,1657301484815.jpg
136_pm,other,other,specimen_image_2,1657301468765.jpg
136_pm,other,other,specimen_image_1,1657301460655.jpg
137_mi,other,other,specimen_image_3,WIN_20220708_13_32_08_Pro-13_32_29.jpg
137_mi,other,other,specimen_image_2,WIN_20220708_13_31_59_Pro-13_32_26.jpg
137_mi,other,other,specimen_image_1,WIN_20220708_13_31_50_Pro-13_32_23.jpg
137_p,other,other,specimen_image_2,1657311393019.jpg
137_p,other,other,specimen_image_1,1657311363674.jpg
137_p,other,other,specimen_image_3,1657311406564.jpg
137_pc,other,other,specimen_image_2,1657312043686.jpg
137_pc,other,other,specimen_image_1,1657312027563.jpg
137_pc,other,other,specimen_image_3,1657312057358.jpg
137_pm,other,other,specimen_image_2,1657301564668.jpg
137_pm,other,other,specimen_image_1,1657301550941.jpg
137_pm,other,other,specimen_image_3,1657301573764.jpg
